Date/Time,Latitude (degree),Longitude (degree),Error optical depth liquid (1),Optical depth liquid (1),Optical depth ice (1), Error optical depth ice (1),Optical depth total (1), Error optical depth total (1),Effective droplet radius liquid (um),Error effective droplet radius liquid (um),Effective droplet radius ice (um),Error effective droplet radius (um),Liquid water path (g m^(-2)),Error liquid water path (g m^(-2)),Ice water path (g m^(-2)),Error ice water path (g m^(-2)),Total water path (g m^(-2)),Error total water path (g m^(-2)),Averaging Kernel matrix [11],Averaging Kernel matrix [12],Averaging Kernel matrix [13],Averaging Kernel matrix [14],Averaging Kernel matrix [21],Averaging Kernel matrix [22],Averaging Kernel matrix [23],Averaging Kernel matrix [24],Averaging Kernel matrix [31],Averaging Kernel matrix [32],Averaging Kernel matrix [33],Averaging Kernel matrix [34],Averaging Kernel matrix [41],Averaging Kernel matrix [42],Averaging Kernel matrix [43],Averaging Kernel matrix [44],Chi_2,Residual,Noise,PWV,Fname
2017-06-19T08:19:00,78.513974,4.010854,6.79222226,0.28507076,0.0,0.26679949,6.79222226,0.55187025,6.44068857,0.22075783,14.71282671,2.56743593,29.16439219,2.22365885,0.0,2.45403541,29.16439219,4.67769426,0.1202294,0.4128947,0.196636,0.0505839,1.054936,-1.483999,3.797338,0.6434877,-0.7265649,0.5330676,1.017251,0.6453711,0.0,0.0,0.0,0.0,393.905534286,0.1668,0.0983,1.003,Emission_20170619_0819.0.kali.dat,
2017-06-19T08:19:00,78.513974,4.010854,6.62483516,0.37026018,0.0,0.41585099,6.62483516,0.78611117,7.83682991,0.60234383,12.82008723,0.0,34.61180424,4.59472977,0.0,3.37614784,34.61180424,7.97087761,-0.3148579,0.7038065,0.8128715,0.0,3.88008,-3.879607,6.470233,0.0,-0.1875179,0.1528975,1.058204,0.0,0.0,0.0,0.0,0.0,800.753109079,0.2528,0.0808,1.003,Emission_20170619_0819.1.kali.dat,
2017-06-19T08:19:00,78.513974,4.010854,4.24265111,0.75869008,1.55778323,0.69369996,5.80043434,1.45239004,13.69141472,1.57105542,5.59362058,1.59117574,38.72526392,11.36865367,7.13965833,13.6492308,45.86492225,25.01788447,-0.6653054,1.155091,1.75126,3.464994,-1.192054,1.701655,2.001375,2.703973,-0.3378249,0.3300785,0.412162,1.021706,-0.1285222,0.1276521,0.4521811,0.5605597,1816.75526779,0.2311,0.0713,1.003,Emission_20170619_0819.2.kali.dat,
2017-06-19T08:20:00,78.512935,4.015237,5.8125166,0.02473888,0.14127455,0.03200091,5.95379115,0.05673979,6.88874335,0.10174163,19.20669674,0.0,26.69395671,0.50786312,1.73064492,0.39201835,28.42460163,0.89988147,0.7931266,-0.008129256,0.1748026,0.0,0.7397496,0.01619197,0.9498307,0.0,0.1251309,0.1023309,0.4971243,0.0,-0.002893758,0.002262106,0.004151421,0.0,345.437609779,0.1511,0.0802,0.998,Emission_20170619_0820.1.kali.dat,
2017-06-19T08:20:00,78.512935,4.015237,5.59291825,0.01853461,0.02922019,0.02673108,5.62213844,0.04526569,7.2313025,0.09287369,35.60938935,0.0,26.96272249,0.43564289,0.64126836,0.58664218,27.60399085,1.02228507,0.7158967,-0.01224907,0.2414916,0.0,0.5393511,0.06676428,1.126855,0.0,-0.01096609,0.006404543,0.8884712,0.0,2.489561e-05,-0.0005577156,0.001752737,0.0,403.633777922,0.1301,0.0709,0.998,Emission_20170619_0820.2.kali.dat,
2017-06-19T08:22:00,78.510842,4.024104,0.0,0.4502439,4.65664989,0.22270357,4.65664989,0.67294747,22.49878546,0.0,10.16732865,0.32935432,0.0,6.75329391,31.41993483,7.00112712,31.41993483,13.75442103,1.66125,-0.3792666,0.0,-0.9956971,2.536723,-0.3396968,0.0,-2.212884,0.0,0.0,0.0,0.0,0.3979204,-0.2032934,0.0,0.342324,577.544776898,0.1982,0.0782,1.004,Emission_20170619_0822.2.kali.dat,
2017-06-19T08:23:00,78.509792,4.028413,5.72736309,0.02206514,0.0,0.01983352,5.72736309,0.04189866,7.39612078,0.11479103,22.25163797,0.0,28.24017946,0.54709758,0.0,0.27739084,28.24017946,0.82448842,0.6536746,-0.009844487,0.4036319,0.0,-0.1131319,0.07864812,3.461238,0.0,0.03469671,0.04906929,0.7661699,0.0,0.0,0.0,0.0,0.0,366.633955535,0.1578,0.0798,0.999,Emission_20170619_0823.0.kali.dat,
2017-06-19T08:23:00,78.509792,4.028413,6.71838372,0.08079158,0.0,0.08544526,6.71838372,0.16623684,6.47313153,0.31119079,26.15160126,0.0,28.99265433,1.74244915,0.0,1.38867678,28.99265433,3.13112593,0.7974733,-0.03839997,0.3426321,0.0,-0.1337831,0.8242369,0.4721535,0.0,-0.2229645,-0.1011224,1.678248,0.0,0.0,0.0,0.0,0.0,351.433449333,0.1336,0.0698,0.999,Emission_20170619_0823.2.kali.dat,
2017-06-19T08:24:00,78.508739,4.032514,3.02666909,0.12914494,2.43570295,0.12714754,5.46237204,0.25629248,3.20820271,0.8135894,37.29422888,2.23930406,6.47344532,1.91785937,56.16405934,20.8015751,62.63750466,22.71943447,0.4661384,-0.05971654,0.8299641,-0.5516543,-0.3986291,0.9460898,0.4393116,-0.1254605,-0.05558026,0.1523592,0.7873942,-0.1394084,-0.003177816,0.01313097,-0.06950183,-0.09201173,819.235622779,0.2518,0.1037,1.004,Emission_20170619_0824.1.kali.dat,
2017-06-19T08:52:00,78.476845,4.137699,5.20370023,0.25593148,0.91462109,0.24164079,6.11832132,0.49757227,6.78262732,0.25620405,13.50504548,1.68887852,23.52983958,2.04606461,7.76666021,7.09488019,31.29649979,9.1409448,0.7714146,0.05934584,0.1073858,-0.1981661,-0.05557791,0.8849809,0.2171602,-0.03072983,-0.2379671,0.1839945,0.9062895,0.4115651,0.01116952,-0.04373022,0.1220828,0.3319805,317.698802951,0.1323,0.0767,1.004,Emission_20170619_0852.0.kali.dat,
2017-06-19T08:53:00,78.475653,4.14173,4.05279314,0.37978732,1.61381489,0.37473668,5.66660803,0.754524,7.90333038,0.8377314,11.70630501,1.1255074,21.35370879,4.26449113,12.16946176,8.61882606,33.52317055,12.88331719,0.3886686,0.445249,0.2852344,0.1405877,-0.7120375,1.529644,0.4781257,0.09752013,0.1879832,-0.07931696,1.09955,0.5058371,0.1989996,-0.1909298,0.2602038,0.3682532,280.621914958,0.1247,0.0847,1.017,Emission_20170619_0853.0.kali.dat,
2017-06-19T08:54:00,78.474441,4.145687,3.46071745,0.3161124,2.32867974,0.29964895,5.78939719,0.61576135,7.73602274,1.41224193,11.58735966,0.45296991,17.84812594,4.88854866,17.42759031,5.66945131,35.27571625,10.55799997,-0.2502942,0.8031836,0.5502654,0.4338909,-1.170683,1.697222,0.6373524,0.2541289,-0.3412424,0.3772754,0.3858017,0.7104879,0.03438093,-0.0348302,0.1134483,0.4874693,347.427680911,0.167,0.0907,1.006,Emission_20170619_0854.1.kali.dat,
2017-06-19T08:54:00,78.474441,4.145687,0.48255554,0.69411983,4.26124405,0.42961279,4.74379959,1.12373262,24.24144529,0.0,12.69679314,0.53650991,7.79856251,11.2176452,34.34320166,10.89521667,42.14176417,22.11286187,1.019273,-0.0982619,0.0,3.189154,0.3043068,0.3566277,0.0,1.730116,-0.003655831,0.001959786,0.0,-0.006864367,0.8402368,-0.5248755,0.0,1.086348,1061.16187449,0.2848,0.0851,1.006,Emission_20170619_0854.2.kali.dat,
2017-06-19T08:55:00,78.473238,4.149681,2.99148962,0.33839308,2.16488784,0.32607472,5.15637746,0.6644678,8.52698285,1.22162835,11.44288594,0.52680062,17.00558713,4.35997367,16.04467349,6.20751299,33.05026062,10.56748666,0.304596,0.539042,0.2038899,0.2488173,-0.6027425,1.405751,0.2590495,-0.3954344,-0.2199332,0.2489378,0.462805,0.6234041,0.05216497,-0.04634804,0.08984993,0.60288,462.019056023,0.1261,0.0677,1.011,Emission_20170619_0855.0.kali.dat,
2017-06-19T08:55:00,78.473238,4.149681,1.97503496,0.31991308,2.09946687,0.30791127,4.07450183,0.62782435,9.40323721,1.10750691,10.64899233,0.78017722,12.38114814,3.46372229,14.70459968,7.54600321,27.08574782,11.0097255,0.4820194,0.2330203,0.7160146,0.2725724,-0.3701271,1.090278,1.861685,0.6448623,-0.1065754,0.1244313,0.7527071,0.5065064,0.1727096,-0.1576757,0.109608,0.4356264,833.3626956,0.1412,0.0877,1.011,Emission_20170619_0855.2.kali.dat,
2017-06-19T08:57:00,78.470778,4.157532,3.26012499,0.1049401,1.15506712,0.14974968,4.41519211,0.25468978,9.51208534,0.72751511,13.2975045,3.09011396,20.67372477,2.24665959,9.67722665,13.24275835,30.35095142,15.48941794,0.07969637,0.7494292,0.4229816,1.157512,0.09916029,0.7904885,1.238312,-2.461003,-0.224698,0.2630054,0.4445953,2.797359,-0.07679702,0.07851899,-0.0957152,1.684189,585.080423037,0.1667,0.0778,1.011,Emission_20170619_0857.0.kali.dat,
2017-06-19T08:57:00,78.470778,4.157532,5.82496284,0.02773075,0.0,0.02425752,5.82496284,0.05198827,8.21506379,0.13484649,22.60858376,0.0,31.90162755,0.6755238,0.0,0.34484674,31.90162755,1.02037054,0.9149011,-0.003442666,0.08797464,0.0,-0.04952333,0.9621774,0.1784092,0.0,-0.01073165,0.01101591,0.961232,0.0,0.0,0.0,0.0,0.0,874.479164333,0.1904,0.0793,1.011,Emission_20170619_0857.2.kali.dat,
2017-06-19T08:57:00,78.470778,4.157532,0.0,1.04972019,5.34008595,0.51604172,5.34008595,1.56576191,17.3844869,0.0,11.02818632,0.65931143,0.0,12.16589794,38.33675411,16.23727585,38.33675411,28.40317379,0.5134123,0.1886417,0.0,0.7260868,0.2635914,0.7647483,0.0,0.526049,0.0,0.0,0.0,0.0,0.03084693,-0.01821134,0.0,0.9674047,821.087813097,0.178,0.0676,1.011,Emission_20170619_0857.3.kali.dat,
2017-06-19T08:59:00,78.468309,4.165255,5.48848504,0.0235674,0.07101898,0.01906099,5.55950402,0.04262839,7.56069058,0.12244399,37.12902661,0.0,27.6644914,0.56681187,1.63054635,0.43762714,29.29503775,1.00443901,0.8195678,-0.003239188,0.3276695,0.0,0.622299,0.002017393,1.776497,0.0,0.01998794,0.01322277,1.099048,0.0,-0.0001200173,-3.95912e-06,-0.0001303375,0.0,297.233529181,0.1328,0.0872,1.023,Emission_20170619_0859.1.kali.dat,
2017-06-19T09:00:00,78.467089,4.169089,0.0,1.12194963,6.1531784,0.54842633,6.1531784,1.67037596,17.77619819,0.0,10.99303037,0.57398189,0.0,13.29599932,44.04991136,14.89959373,44.04991136,28.19559305,0.4496121,0.02949755,0.0,0.6675229,0.6839527,0.1717026,0.0,0.6273648,0.0,0.0,0.0,0.0,0.1711389,-0.06992892,0.0,0.8707349,920.648429088,0.249,0.0874,0.995,Emission_20170619_0900.2.kali.dat,
2017-06-19T09:01:00,78.465845,4.172705,2.94030716,0.35353658,1.88534014,0.34649874,4.8256473,0.70003532,7.92860856,0.54523533,12.73968779,1.46904697,15.54169633,2.93747501,15.23414109,11.74854491,30.77583742,14.68601992,0.985768,-0.0562231,0.3735361,0.7844971,-0.3640502,1.310262,-0.9202113,-1.169943,0.1986559,-0.157752,0.7554106,0.5834103,0.1830423,-0.1708975,0.2476236,0.3892427,337.903991034,0.1339,0.0761,1.023,Emission_20170619_0901.2.kali.dat,
2017-06-19T09:02:00,78.464602,4.176376,3.63108167,0.33449542,1.34616723,0.32560051,4.9772489,0.66009593,9.06652193,0.50270053,12.96343146,1.23186113,21.94752106,3.23870448,11.01768995,7.8547386,32.96521101,11.09344308,0.6264687,0.1800912,0.3936543,0.1523913,-0.3594375,1.1585,0.4806751,0.0259923,-0.5554515,0.4974714,0.7913254,0.539864,0.1978669,-0.1984628,0.3163963,0.2228482,305.211827665,0.108,0.0666,1.013,Emission_20170619_0902.2.kali.dat,
2017-06-19T09:03:00,78.463367,4.18009,2.46077772,0.59026563,2.90670574,0.55427315,5.36748346,1.14453878,8.697454,0.63366047,10.2792736,1.5228712,14.26833404,4.4620705,19.79975076,19.32229099,34.0680848,23.78436149,0.8001989,-0.03269059,0.2509916,0.4005506,0.2822739,0.5340051,1.472577,0.4481519,0.117382,-0.05195001,0.4979684,0.4051102,0.237543,-0.2281306,0.2663168,0.3415911,378.82607347,0.1326,0.0884,1.005,Emission_20170619_0903.0.kali.dat,
2017-06-19T09:04:00,78.462137,4.183833,4.47515426,0.01377718,0.0,0.01440348,4.47515426,0.02818066,9.76996015,0.14575454,28.61848221,0.0,29.14805253,0.52458434,0.0,0.25530657,29.14805253,0.77989091,1.041971,0.001872168,0.08617073,0.0,0.07647617,0.7833316,1.438691,0.0,0.01494857,0.03741741,0.9654415,0.0,0.0,0.0,0.0,0.0,570.069161873,0.1509,0.0685,1.007,Emission_20170619_0904.0.kali.dat,
2017-06-19T09:04:00,78.462137,4.183833,3.9214208,0.0091078,0.05348429,0.01412676,3.97490509,0.02323456,8.86921065,0.06738159,40.10733101,0.0,23.18660476,0.23000703,1.31219028,0.34658771,24.49879504,0.57659474,0.7201681,-0.002048812,0.2582369,0.0,0.5657566,0.03814901,1.378661,0.0,0.00738164,0.05304802,0.5713778,0.0,-0.0002305947,0.0001020742,-6.411975e-05,0.0,519.956460031,0.1316,0.0742,1.007,Emission_20170619_0904.1.kali.dat,
2017-06-19T09:04:00,78.462137,4.183833,4.12912163,0.01093123,0.0323784,0.01266716,4.16150003,0.02359839,8.75551758,0.07495717,36.78810906,0.0,24.10173135,0.27014389,0.73654499,0.28815307,24.83827634,0.55829696,0.9718536,-0.001807483,-0.03302886,0.0,0.7780072,0.00742171,1.476122,0.0,0.008167689,0.0220388,0.822005,0.0,7.372353e-05,-0.0003157719,0.0003659866,0.0,419.436954881,0.1326,0.0584,1.007,Emission_20170619_0904.2.kali.dat,
2017-06-19T09:05:00,78.460901,4.187568,4.37880965,0.43414232,3.26919043,0.32457926,7.64800008,0.75872158,3.46610744,1.35644201,12.33981417,0.20243929,10.11828312,4.9629235,25.73818862,4.82465804,35.85647174,9.78758154,0.2156578,0.1989836,0.2533622,-0.1920165,-0.7762512,1.111156,0.1842292,0.0283468,-0.1614816,0.3551314,0.3360513,-0.1078921,-0.02658939,0.123335,-0.3278655,0.4407669,366.396562926,0.1355,0.0818,1.014,Emission_20170619_0905.1.kali.dat,
2017-06-19T09:05:00,78.460901,4.187568,6.49452018,0.29465137,0.0,0.34764163,6.49452018,0.642293,7.95519752,0.42268083,29.79859466,2.68205755,34.44346056,3.39274602,0.0,6.39681797,34.44346056,9.78956399,-0.1341834,0.8231919,-0.7046713,-0.0225417,-5.13048,5.979873,-4.504332,-0.1137688,-0.8098731,1.020906,-0.556671,-0.03280361,0.0,0.0,0.0,0.0,1885.53220751,0.1803,0.0842,1.014,Emission_20170619_0905.2.kali.dat,
2017-06-19T09:06:00,78.459697,4.19115,3.25250333,0.23162241,1.02543444,0.23332536,4.27793777,0.46494777,11.25341554,0.54925594,8.55088852,1.57084387,24.40118099,2.92866662,6.10977894,7.22140993,30.51095993,10.15007655,1.085437,-0.1437682,0.4377039,0.255149,-0.3286408,1.240591,0.1235526,-0.3657991,-0.07015215,0.06697079,0.9467721,0.3839288,0.2376242,-0.2306769,0.3049234,0.06448055,302.009381627,0.1351,0.0863,0.995,Emission_20170619_0906.1.kali.dat,
2017-06-19T09:06:00,78.459697,4.19115,3.30566457,0.12993346,0.74597484,0.10436459,4.05163941,0.23429805,10.85958784,0.36306855,5.33243929,0.95528094,23.93210319,1.74080446,3.33300684,3.80662289,27.26511003,5.54742735,0.4307286,0.2108682,0.04683787,0.8159748,-0.07029792,0.6885399,-0.6737951,-1.226677,-0.1042409,0.07013051,0.5152039,0.2808748,0.1667211,-0.09764686,-0.105766,0.4933253,1088.06418582,0.138,0.073,0.995,Emission_20170619_0906.2.kali.dat,
2017-06-19T09:22:00,78.441401,4.246043,3.0917145,0.09639283,0.76815799,0.12316692,3.85987249,0.21955975,6.47252454,0.23937604,44.94113067,2.155051,13.34079866,0.9093249,21.06052094,8.29871881,34.4013196,9.20804371,1.015058,-0.06717136,0.0175807,-0.4347742,0.2426649,0.684198,0.1614634,-0.5054395,-0.05116839,0.1545426,0.2983011,-0.07095368,0.01091057,-0.01530372,0.02265083,-0.139447,343.509368849,0.1498,0.084,1.018,Emission_20170619_0922.2.kali.dat,
2017-06-19T09:29:00,78.433069,4.269806,3.13522716,0.17245241,2.5265479,0.15146765,5.66177506,0.32392006,5.56998078,0.62087431,9.86419754,0.56265543,11.64210333,1.93809241,16.64262888,5.48562065,28.28473221,7.42371306,0.02655275,0.6932331,0.4963545,0.8586474,-0.7530106,1.564977,2.89689,1.292618,-0.1981609,0.3299509,0.9604331,1.058519,0.08544043,-0.08116018,-0.0152031,0.9468438,1882.17119451,0.1505,0.0826,1.007,Emission_20170619_0929.2.kali.dat,
2017-06-19T09:30:00,78.431868,4.273185,3.39797057,0.26548846,2.20374471,0.28813299,5.60171528,0.55362145,6.2414382,0.7639617,11.78902815,0.71505344,14.13881555,2.83529948,16.7021037,7.14629354,30.84091925,9.98159302,0.3579955,0.3363375,0.1738606,0.3897006,-0.4489628,1.110221,-0.1855473,0.02068684,-0.3804638,0.3585609,0.1513338,0.7257923,0.09200978,-0.09314019,0.2369058,0.7498677,345.205936067,0.1353,0.0838,1.004,Emission_20170619_0930.0.kali.dat,
2017-06-19T09:31:00,78.430654,4.276578,4.60577796,0.01489064,0.0,0.01826106,4.60577796,0.0331517,10.17979545,0.17811544,23.21813074,0.0,31.25725172,0.64796256,0.0,0.26614313,31.25725172,0.91410569,0.9420755,-0.009296381,0.2286169,0.0,-0.0464343,0.8716692,0.9685064,0.0,-2.210395e-05,-0.03308652,1.211392,0.0,0.0,0.0,0.0,0.0,1105.81141234,0.2078,0.0828,1.007,Emission_20170619_0931.1.kali.dat,
2017-06-19T09:31:00,78.430654,4.276578,2.89187989,0.70973524,1.57254789,0.65671911,4.46442778,1.36645435,9.30458428,1.0113602,9.52656311,1.31759189,17.93849347,6.35234907,10.10911901,11.18011833,28.04761248,17.5324674,0.1180323,0.7330788,0.7825219,0.5881345,-1.150398,2.004687,2.673797,1.183111,-0.3686478,0.3750158,1.847081,0.8770028,0.06162975,-0.05971106,0.186088,0.4266274,873.87241731,0.1814,0.0952,1.007,Emission_20170619_0931.2.kali.dat,
2017-06-19T09:32:00,78.429435,4.279978,3.62510378,0.45755947,0.91411203,0.4461601,4.53921581,0.90371957,10.64852686,0.77298425,9.83014194,1.48099617,25.73467662,5.1163216,6.00764855,7.23216892,31.74232517,12.34849052,0.3316528,0.4783356,0.6213648,0.3413987,-0.6329004,1.445454,0.5743306,-0.5532924,-0.2738222,0.2551644,1.180874,0.4723598,0.05993122,-0.05915924,0.1483552,0.3221873,350.924669911,0.142,0.0745,1.011,Emission_20170619_0932.0.kali.dat,
2017-06-19T09:32:00,78.429435,4.279978,0.6674625,0.48816131,3.58473817,0.47998221,4.25220067,0.96814352,11.26402709,1.04625572,12.9413261,1.35433928,5.01221043,4.13133244,29.30357591,19.1651875,34.31578634,23.29651994,1.456718,-0.7439163,0.5419222,1.172253,0.8132536,-0.09497969,1.184675,0.801415,0.07894726,-0.06737828,0.1457582,0.1192526,0.6273599,-0.5894409,-0.09354724,0.7402049,645.447223104,0.1587,0.1019,1.011,Emission_20170619_0932.1.kali.dat,
2017-06-19T09:32:00,78.429435,4.279978,0.2309006,0.96726308,3.88296207,0.45655962,4.11386267,1.4238227,21.02001773,0.0,12.69555507,0.54357023,3.23568976,13.55459146,31.29210605,10.54265357,34.52779581,24.09724503,3.038247,-0.1023139,0.0,2.299302,4.531027,-0.7720657,0.0,0.1310069,0.002094879,-0.0009785661,0.0,0.01389752,-0.373943,0.1647343,0.0,1.045818,510.366098211,0.1645,0.0724,1.011,Emission_20170619_0932.2.kali.dat,
2017-06-19T09:33:00,78.428229,4.28334,1.43661536,0.57612936,3.10290914,0.5606271,4.5395245,1.13675646,11.04135512,0.98893582,11.31095793,1.2202232,10.5747869,5.18797952,22.77996801,16.97241036,33.35475491,22.16038988,0.8593926,-0.294208,1.325568,1.023132,0.6265918,0.01297973,3.808512,1.012094,0.2767738,-0.222107,0.9234467,0.315833,0.2835573,-0.2707513,0.1916942,0.4557598,1240.26142612,0.1419,0.0891,1.007,Emission_20170619_0933.0.kali.dat,
2017-06-19T09:33:00,78.428229,4.28334,0.30411093,0.51051017,4.45186088,0.50320288,4.75597181,1.01371305,16.59524852,3.23699466,12.16708087,0.71791319,3.36453093,6.30429905,34.60752303,15.1673717,37.97205396,21.47167075,0.4782018,0.5793812,-0.002551298,1.772155,0.1600852,0.9145645,0.2307528,0.4582739,-0.01362357,0.0144765,-0.04451991,0.03660143,0.1624646,-0.1645317,0.1901223,0.9889331,320.683824786,0.203,0.1171,1.007,Emission_20170619_0933.1.kali.dat,
2017-06-19T09:33:00,78.428229,4.28334,2.58788689,0.358042,2.27450056,0.33007557,4.86238745,0.68811757,9.54649608,2.11657274,10.32077125,0.30610119,16.47016801,5.93033161,15.54585704,4.6829484,32.01602505,10.61328001,-0.225954,1.036161,0.263183,0.9351073,-1.505363,2.321447,0.4808466,1.012964,-0.3607123,0.4022394,-0.06879585,0.8814919,0.06434345,-0.05372576,0.2348316,0.6413822,484.573552695,0.1111,0.0783,1.007,Emission_20170619_0933.2.kali.dat,
2017-06-19T09:34:00,78.427027,4.286758,0.03577165,0.44407303,3.0551638,0.4261998,3.09093545,0.87027283,28.90221741,3.14485747,11.68655905,1.04374495,0.68925341,8.63146142,23.01004556,13.4111789,23.69929897,22.04264032,2.238756,-1.171683,0.6746738,-3.400975,2.921398,-1.799262,-2.800946,-6.958947,0.0009043249,-0.0008623151,0.1110733,-0.001106177,-0.1540795,0.1402347,0.5174457,1.173691,568.560646223,0.2991,0.0992,1.012,Emission_20170619_0934.0.kali.dat,
2017-06-20T07:35:00,78.991069,9.33676,2.51060598,0.04943001,1.36850393,0.03404192,3.87910991,0.08347193,2.95500214,0.24868391,32.27340171,2.62991242,4.94589737,0.51360873,27.51105811,12.42342993,32.45695548,12.93703866,0.4999537,-0.0790732,0.7508768,-0.6531386,-0.3875351,0.9517382,0.5208577,0.00317062,0.1360669,-0.1702103,1.890749,-0.5374393,-0.002675684,0.002310154,-0.01155653,0.05878237,892.58329505,0.1894,0.0797,1.04,Emission_20170620_0735.1.kali.dat,
2017-06-20T07:35:00,78.991069,9.33676,1.89019631,0.02796058,1.18709549,0.04711744,3.0772918,0.07507802,2.99275706,0.27750898,27.89454913,2.64171678,3.77126556,0.40548378,20.49863133,10.51106931,24.26989689,10.91655309,0.8202621,-0.08405552,0.3684623,-0.554171,-0.1592482,0.9480942,0.6665151,-0.04751942,0.1967607,-0.05230055,1.133407,-0.2100081,-0.009357918,0.01196865,-0.05066688,-0.05088895,572.034286343,0.2193,0.1041,1.04,Emission_20170620_0735.3.kali.dat,
2017-06-20T07:37:00,78.991109,9.336593,2.74177172,0.02208524,1.65663541,0.06910428,4.39840713,0.09118952,3.23881953,0.26685498,34.82650764,2.47934201,5.92006919,0.53545703,35.46310048,13.24106451,41.38316967,13.77652154,1.020885,-0.1114935,-0.724277,0.2025803,0.4714133,0.2398047,1.731812,0.5586506,0.6218735,-0.2536348,0.6395739,0.4182472,-0.01881668,0.009391531,0.007891746,-0.1132426,581.837830413,0.2007,0.089,1.046,Emission_20170620_0737.2.kali.dat,
2017-06-20T07:38:00,78.991142,9.336479,2.28976447,0.04204893,1.03609777,0.07325129,3.32586224,0.11530022,5.9120486,0.40486424,31.639197,3.1136827,9.0247992,0.78375939,20.41917107,12.33967203,29.44397027,13.12343142,0.3987927,0.1325415,1.796706,-10.65396,-0.3354232,1.185168,-0.5981106,-22.66743,-0.04474612,0.07627903,0.6855155,0.1866549,-0.006598924,0.007783366,-0.04019092,-0.2268843,931.163545875,0.2503,0.1003,1.04,Emission_20170620_0738.2.kali.dat,
2017-06-20T07:39:00,78.991161,9.336394,2.28232943,0.0568543,1.31921695,0.03511227,3.60154638,0.09196657,2.71581166,0.35433195,35.2703351,2.53296298,4.13225126,0.64207187,28.61687719,12.86826605,32.74912845,13.51033792,0.6114833,0.02866555,0.8811669,0.08888584,-0.240759,1.113454,0.08951874,0.5066413,-0.1226494,0.08462834,1.226507,0.1866775,0.01805014,0.03063583,-0.230018,-0.02144531,1390.25208271,0.2262,0.1023,1.04,Emission_20170620_0739.0.kali.dat,
2017-06-20T07:39:00,78.991161,9.336394,2.49106084,0.02990402,1.14858863,0.04154075,3.63964947,0.07144477,3.56160696,0.1425316,41.518047,2.27534786,5.91478641,0.3077075,29.32538985,10.00640948,35.24017626,10.31411698,0.6984798,0.2176819,-0.1721204,-10.96061,-0.3598753,1.11823,0.1902568,-12.28649,-0.1974979,0.3424728,0.05815642,-7.229298,-0.001608511,0.000448674,-0.01230523,-0.08377233,896.81899923,0.4329,0.0888,1.04,Emission_20170620_0739.1.kali.dat,
2017-06-20T07:40:00,78.991177,9.33636,2.83264639,0.03121526,1.7926514,0.06285691,4.62529779,0.09407217,3.42911626,0.22203938,25.97268876,2.17578711,6.4756492,0.49066653,28.92585301,12.81944476,35.40150221,13.31011129,0.9917639,-0.1104091,-0.00591464,0.1542074,0.1097742,0.8114215,0.5342735,-0.08361882,0.3685631,-0.09337965,0.6838657,-0.2703259,-0.02701752,0.03226041,-0.0626401,0.1879071,499.628451774,0.193,0.0879,1.04,Emission_20170620_0740.1.kali.dat,
2017-06-20T07:40:00,78.991177,9.33636,2.90182265,0.07171324,1.75206957,0.05410436,4.65389222,0.1258176,2.49383758,0.30226484,30.11771212,2.25988371,4.82444959,0.70397343,32.59108959,15.61409492,37.41553918,16.31806835,0.8482267,-0.07848121,0.1703452,-0.03582039,-0.1643408,0.9321618,0.510131,-0.03261416,0.4730884,-0.2445082,1.319673,0.6790247,-0.01431779,-0.001583981,0.01484181,-0.05077558,706.309380644,0.2146,0.0921,1.04,Emission_20170620_0740.2.kali.dat,
2017-06-20T07:41:00,78.991193,9.336344,2.07956495,0.02422178,1.29223209,0.06987089,3.37179704,0.09409267,4.39403598,0.41560858,20.34802804,0.63292738,6.09178882,0.64714429,16.64822474,3.71590666,22.74001356,4.36305095,0.5581419,-0.06954895,2.218279,-12.23091,-0.2256611,1.17957,-0.2481272,-3.58643,0.001958576,-0.004014803,1.219694,-1.683251,-0.02102905,0.03766345,-0.1661149,0.3918878,541.953434695,0.2333,0.1133,1.048,Emission_20170620_0741.0.kali.dat,
2017-06-20T07:41:00,78.991193,9.336344,2.26119358,0.03767605,1.57519284,0.07344608,3.83638642,0.11112213,3.46904206,0.37171293,20.07506219,0.87827916,5.22945043,0.64747647,19.99976418,5.81113713,25.22921461,6.4586136,0.5204401,-0.09440527,1.773104,-2.927291,-0.2611077,1.066935,0.4132356,-0.4013007,0.03546246,-0.08194586,1.629466,-0.0644342,-0.01344597,0.02149324,-0.0827003,0.2081327,553.836566792,0.2504,0.0947,1.048,Emission_20170620_0741.2.kali.dat,
2017-06-20T07:42:00,78.991213,9.336307,2.8535176,0.04455326,1.35053943,0.05514461,4.20405703,0.09969787,2.96893526,0.30456136,36.71940371,2.03652134,5.64793936,0.66756463,30.66320496,10.5159955,36.31114432,11.18356013,0.5353022,-0.1480415,0.8415303,-1.034045,-0.4524568,0.9795642,0.9227302,0.4324181,0.2621942,0.04478935,1.222814,1.591253,-0.005291704,-0.008453551,0.03869319,-0.08378043,1943.43294377,0.1953,0.0926,1.048,Emission_20170620_0742.2.kali.dat,
