Date/Time,Latitude (degree),Longitude (degree),Optical depth liquid (1),Error optical depth liquid (1),Optical depth ice (1), Error optical depth ice (1),Effective droplet radius liquid (um),Error effective droplet radius liquid (um),Effective droplet radius ice (um),Error effective droplet radius (um),Liquid water path (g m^(-2)),Error liquid water path (g m^(-2)),Ice water path (g m^(-2)),Error ice water path (g m^(-2)),Total water path (g m^(-2)),Error total water path (g m^(-2)),Averaging Kernel matrix [11],Averaging Kernel matrix [12],Averaging Kernel matrix [13],Averaging Kernel matrix [14],Averaging Kernel matrix [21],Averaging Kernel matrix [22],Averaging Kernel matrix [23],Averaging Kernel matrix [24],Averaging Kernel matrix[31],Averaging Kernel matrix [32],Averaging Kernel matrix [33],Averaging Kernel matrix [34],Averaging Kernel matrix [41],Averaging Kernel matrix [42],Averaging Kernel matrix [43],Averaging Kernel matrix [44]
2017-07-26T14:59:00,78.608249,5.064919,0.70517986,0.00144008,0.00475676,4.563e-05,9.41694191,0.0619311,20.14782718,0.44053419,4.42709185,0.03815584,0.06063702,0.00792377,4.48772887,0.04607961000000001,0.9933524,0.9179727,0.001880848,-0.0002377424,0.0001977405,0.00213714,0.0002496803,-2.338387e-05,-0.2876932,6.771826,0.8657472,0.01074194,0.3736556,1.919538,-0.5793659,0.1507568
2017-07-27T09:28:00,79.071399,4.119253,0.21838261,0.01944347,0.52976897,0.01967154,11.78509482,0.15084138,21.17763034,0.36100639,1.71577321,0.17472288,7.09282361,0.87727581,8.80859682,1.05199869,0.9919748,0.006888466,-0.0687597,0.001272891,-0.03051473,0.9579672,0.07505338,-0.005027321,-0.013717,-0.5151553,-0.484527,0.4952396,0.001463712,0.140178,0.3000789,0.2821111
2017-07-27T09:28:00,79.071399,4.119253,0.10097348,0.01153361,0.50058682,0.0112809,9.74117391,0.29848003,23.07459241,0.28584195,0.6557335,0.09499297,7.25531647,0.62882658,7.9110499700000005,0.72381955,1.073119,0.007910227,-0.0006696484,-0.04567539,-0.0804777,0.9915829,0.004762546,0.04270777,-0.06929568,0.0427856,-0.03098455,-0.1107624,0.7493972,0.09746682,0.8542979,-0.8870244
2017-07-27T09:30:00,79.074126,4.102922,0.0,2.99e-06,0.40968252,0.006061,7.0,0.0,23.10285769,0.14241589,0.0,1.397e-05,5.94436601,0.27727405,5.94436601,0.27728801999999997,1.001195,-6.523156e-06,0.0,1.180711e-05,-317.1455,1.019015,0.0,0.02242543,0.0,0.0,0.0,0.0,1.901566,-0.01325952,0.0,-0.9587665
2017-07-27T09:30:00,79.074126,4.102922,0.10095338,0.00750324,0.47342384,0.00708411,7.83267985,0.24055713,24.64401838,0.21808181,0.52715699,0.05537037,7.2911331,0.45129671,7.81829009,0.5066670799999999,0.9761375,0.002613013,-0.002564172,-0.002776228,0.03136432,0.9999416,0.004191196,-0.002825999,-0.9864557,-0.3796921,0.6175259,1.00271,-0.01854581,0.2332188,0.249316,0.039551
2017-07-27T09:32:00,79.076976,4.085635,0.20879749,0.02103612,0.80674296,0.02175694,7.28913635,0.22951588,19.1511536,0.68789866,1.01463557,0.13417167,9.85851478,2.05008861,10.87315035,2.18426028,1.043834,0.143317,-0.04249672,-0.05206012,-0.04942966,0.8506531,0.04685412,0.05977154,-0.0784349,-0.1758238,-0.1397805,-0.6770903,1.533214,-2.369123,-0.6107335,1.069831
2017-07-27T09:32:00,79.076976,4.085635,0.12379229,0.01202547,0.46284472,0.01119863,9.504525,0.14703115,21.8356273,0.28345916,0.78439131,0.08833183,6.35662866,0.55339219,7.14101997,0.64172402,0.9674285,-0.0539848,-0.04301974,-0.04246332,0.03048666,1.053807,0.04309326,0.03870269,0.2239587,-0.7791121,-0.003759369,-0.0008351042,-0.9124445,0.1199067,-0.8519996,-0.6707073
2017-07-27T09:36:00,79.078432,4.059835,0.36120891,0.01488602,0.62980038,0.01805676,8.0887222,0.26133333,20.38662075,0.23106234,1.94781233,0.14320318,8.12997198,0.73240403,10.07778431,0.87560721,0.9511031,0.08122125,-0.02660236,-0.01874621,0.06101211,0.9257758,0.02111224,0.01172904,0.5259679,-0.3691826,0.5129723,0.1037858,-0.4497769,-0.5529336,-0.4446881,-0.09464441
2017-07-27T09:36:00,79.078432,4.059835,0.25598953,0.03873125,0.60541501,0.03846406,8.81876403,0.63696947,20.08373544,0.53878484,1.50500751,0.33641285,7.69047273,1.63798208,9.19548024,1.9743949299999999,0.9223914,0.006790064,-0.04531383,-0.04550311,0.08483921,0.9887471,0.0523324,0.04316732,0.3044076,-0.2703799,-0.3850372,-0.5072273,0.6367069,0.03606258,0.04232789,0.02428186
2017-07-27T09:39:00,79.080663,4.048544,0.06260374,0.0123154,0.53166873,0.01280947,15.11564263,2.36958974,21.2199089,0.24419453,0.63086383,0.22300027,7.13077072,0.58711526,7.76163455,0.81011553,0.2405712,-0.0148855,-0.02023559,-0.02091788,0.7680251,0.9778476,0.01689488,0.01882786,0.7346866,0.4444552,1.262068,0.335828,-0.3937895,0.05452969,-0.8645941,0.1280552
2017-07-27T09:54:00,79.083581,4.122274,0.0,2.93e-06,0.48729441,0.00571751,7.0,0.0,22.4583955,0.13947833,0.0,1.367e-05,6.88118932,0.3126476,6.88118932,0.31266127000000005,1.0,-4.621445e-10,0.0,8.733618e-11,-1.160305e-07,0.9999991,0.0,1.54267e-07,0.0,0.0,0.0,0.0,1.990147e-07,6.856271e-06,0.0,0.9999878
2017-07-27T09:55:00,79.08238,4.118833,0.16294418,0.01510815,0.58656328,0.01297963,7.6375567,0.16422631,20.03315464,0.51897006,0.8296636,0.09476603,7.43002817,1.24189205,8.25969177,1.3366580799999999,0.954536,-0.03343775,-0.01876318,-0.03113998,0.03803347,1.017684,0.023179,0.02835024,0.01751765,0.06793241,0.006565627,-0.4655645,-0.0627278,-1.105998,-0.03812659,0.03246041
2017-07-27T09:55:00,79.08238,4.118833,0.0,2.89e-06,0.43518803,0.00624884,7.0,0.0,25.29044415,0.30911218,0.0,1.347e-05,6.86667273,0.52478481,6.86667273,0.52479828,1.0,-4.980928e-10,0.0,2.699411e-10,-5.122729e-10,0.9999989,0.0,5.4945e-07,0.0,0.0,0.0,0.0,1.22709e-08,2.442e-05,0.0,0.9999403
2017-07-27T09:57:00,79.080206,4.115074,0.23379667,0.03269329,0.65436398,0.03367266,9.36349025,0.4353561,19.47006084,0.33050035,1.45943525,0.27193872,8.10629585,1.09287319,9.5657311,1.36481191,1.03692,0.00504113,-0.09302937,0.01106754,-0.05099861,0.9861146,0.09858507,-0.01407731,0.06613788,-0.6682211,-0.7203648,0.4095006,0.4554626,-0.1351741,-0.3769906,0.8645167
2017-07-27T09:57:00,79.080206,4.115074,0.32041743,0.0497667,0.6709848,0.05136312,9.85816915,0.65417463,20.31570192,0.43822671,2.1058195,0.46681167,8.63006291,1.67577885,10.735882409999999,2.1425905199999997,0.9046994,0.09110664,-0.1282839,-0.008625965,0.09239672,0.8937439,0.1355633,0.007816692,0.1089417,1.082019,-0.9248738,-0.07464109,-0.2254211,0.1889031,-0.7545224,0.9157314
2017-07-27T09:57:00,79.080206,4.115074,0.23825864,0.01245009,0.57889542,0.0130081,8.65142513,0.24511581,22.20156727,0.293017,1.37418453,0.11074133,8.07695592,0.77235258,9.45114045,0.8830939099999999,0.9438977,0.01806514,-0.03978769,-0.03749784,0.05043408,0.9711564,0.04827048,0.03384198,-1.266558,-0.004959675,-0.3686824,-0.1716659,-0.08852339,-0.6209855,-0.0299255,-0.5369044
2017-07-27T09:58:00,79.079689,4.115308,0.6076062,0.01542258,0.12619099,0.01593648,12.97202642,0.11973819,24.49320853,0.36971008,5.25458911,0.18187721,1.93154093,0.40024017,7.18613004,0.58211738,0.8647468,-0.04497063,-0.1107374,-0.04074257,0.1090599,1.011991,0.1202398,0.04267055,-0.5886002,0.4186041,0.1797964,-0.352914,0.08492936,-0.6659911,-1.054189,-0.4908751
2017-07-27T09:58:00,79.079689,4.115308,0.69053566,0.08947418,0.02629499,0.09626698,13.99559976,0.54584304,23.51325224,0.37543504,6.44297382,1.08611263,0.38742686,1.44944752,6.8304006799999994,2.5355601500000002,0.9997769,0.0002400583,-0.0004811775,-1.151953e-05,0.0002400583,0.9997417,0.0005186818,1.240746e-05,-0.001336604,0.001440783,0.9970101,-7.112956e-05,-0.0005119791,0.0005514426,-0.001138073,0.9999118
2017-07-27T09:58:00,79.079689,4.115308,0.22481817,0.01340722,0.26398242,0.01423415,12.97060532,0.22145039,29.27543893,0.26697737,1.94401853,0.14912387,4.78215724,0.48184797,6.72617577,0.63097184,1.030261,0.06122467,-0.01996812,0.004411029,-0.03594526,0.9323566,0.02216085,-0.004728552,0.9345934,0.98256,0.4889837,0.02759032,0.7114418,0.9731719,-0.2886907,1.027605
2017-07-27T09:59:00,79.079079,4.11663,0.16488893,0.00984659,0.43862814,0.0097695,10.24055117,0.22051494,21.83028224,0.15558789,1.12570237,0.09146333,6.0228868,0.3420899,7.14858917,0.43355323,0.990894,0.03276604,-0.02630794,-0.02745556,0.006262702,0.9673745,0.02962623,0.02849943,0.5705812,0.3187265,-0.2481682,-0.6250091,-0.6457325,0.7382758,0.2620063,0.6223106
2017-07-27T09:59:00,79.079079,4.11663,0.0,7.92e-06,0.44699785,0.01611555,7.0,0.0,22.33431897,1.02612567,0.0,3.698e-05,6.27616905,1.80693749,6.27616905,1.8069744699999999,1.0,-3.54573e-09,0.0,4.724611e-09,6.600428e-07,0.9999928,0.0,9.533143e-06,0.0,0.0,0.0,0.0,-4.91917e-05,0.000423701,0.0,0.9993415
2017-07-27T09:59:00,79.079079,4.11663,0.24020246,0.02564403,0.38008896,0.02349801,10.4599179,0.1444402,24.96248478,1.45733947,1.67499865,0.20195288,5.92641221,2.16151419,7.60141086,2.36346707,0.9164568,-0.02324381,-0.04131905,-0.0471943,0.04004329,0.9789208,0.04451058,0.04741222,0.3905909,0.6413632,0.007747959,-0.7273414,-1.666931,5.580336,-0.2972553,-0.4506996
2017-07-27T10:00:00,79.078717,4.117303,0.17708954,0.0098974,0.45104915,0.00979786,9.24708267,0.28621283,21.58272509,0.25979779,1.09170772,0.09480491,6.13707625,0.49738342,7.22878397,0.59218833,0.8387536,0.007925881,-0.005443352,-0.02674243,0.1460087,0.9649186,0.003929074,0.02824088,-1.094305,0.2022572,1.000268,-0.8320629,-0.2952713,1.029595,-0.07254473,0.2773638
2017-07-27T10:00:00,79.078717,4.117303,0.17774744,0.01594397,0.56096258,0.01456129,8.32545951,0.25479781,22.26701572,0.54368448,0.98655274,0.11868702,7.85135103,1.26054736,8.83790377,1.37923438,0.9670279,-0.02971453,-0.03653535,-0.009567452,0.01484363,1.011646,0.03892772,0.007868168,0.1590464,-0.3705657,-0.1709155,-0.01727257,0.02888445,0.4374151,-0.3726841,0.475144
2017-07-27T10:00:00,79.078717,4.117303,0.17785116,0.02417509,0.59027323,0.02285222,8.59659144,0.53290573,21.64029386,0.61619016,1.01927581,0.20173417,8.04885268,1.43651229,9.06812849,1.63824646,0.9017726,-0.04459806,-0.02149675,0.001598103,0.0895152,1.028971,0.02522167,-0.0009819815,0.8564014,-0.9045287,0.009127699,-0.03522924,-0.5976986,0.211598,0.04377651,1.098817
2017-07-27T10:01:00,79.078606,4.117343,0.53852987,0.03441918,0.1831769,0.03772935,13.13655027,0.33580044,28.09111968,0.31731463,4.71628314,0.42199194,3.18415707,0.85447111,7.900440209999999,1.27646305,1.034188,0.02099165,-0.05115241,0.02719222,-0.06962536,0.9487115,0.05682675,-0.03102102,-0.2067121,0.0239521,0.1633763,0.3529214,-0.1624695,-0.04285669,0.0791307,-0.123459
2017-07-27T10:02:00,79.078499,4.117422,0.32930286,0.01856089,0.57171377,0.01952353,9.50818755,0.31613113,20.60483471,0.28156513,2.08738221,0.18705555,7.4603508,0.79681457,9.54773301,0.98387012,0.8186454,0.008943594,-0.05950407,-0.03863884,0.1982594,0.9826347,0.06584425,0.03763051,-1.175404,0.008812429,-0.2744001,-0.3146924,0.3724748,0.1558439,-0.03593733,0.047253
2017-07-27T10:05:00,79.078091,4.117789,0.13918623,0.01167723,0.44520876,0.0112101,8.24290939,0.28695187,23.83796433,0.40407016,0.76486633,0.09079604,6.63359785,0.71977377,7.39846418,0.81056981,0.9744378,0.03477703,-0.0182689,-0.001818061,0.02486008,0.9649689,0.02070615,0.00152813,0.0336841,1.028446,0.01399461,-0.01430769,-0.9326239,1.066664,-0.08995319,0.9882312
2017-07-27T10:05:00,79.078091,4.117789,0.14824418,0.00784476,0.53648567,0.00712859,7.75061293,0.16213463,21.77002004,0.16793769,0.76598882,0.05655816,7.35055313,0.37348905,8.11654195,0.43004721,0.9822406,-0.04691404,-0.01771285,-0.008866853,-0.005983335,1.02948,0.022376,0.002039576,0.9638276,-1.030073,-0.0234156,0.9992329,0.6068662,-0.1672892,0.006817945,0.06345823
2017-07-27T10:07:00,79.078433,4.117333,0.0,3.85e-06,0.38676607,0.00893532,7.0,0.0,22.33880359,0.31693264,0.0,1.798e-05,5.4316105,0.54775655,5.4316105,0.54777453,1.0,-9.533633e-10,0.0,4.568503e-10,-1.03114e-09,0.9999978,0.0,1.022348e-06,0.0,0.0,0.0,0.0,2.101478e-08,4.543771e-05,0.0,0.9999372
2017-07-27T10:22:00,79.078451,4.115754,0.59649994,0.02178555,0.24354086,0.02420625,9.90925256,0.26725792,19.635597,0.36258073,3.94057907,0.25019854,3.03715652,0.5737975,6.97773559,0.8239960399999999,0.862264,-0.01645419,-0.0675866,-0.02933022,0.143729,1.015453,0.07613485,0.03152462,0.200553,-0.3156032,0.213036,-0.2740041,1.004149,0.4834567,0.233593,0.2334019
2017-07-27T10:22:00,79.078451,4.115754,0.8597928,0.05493436,0.21761089,0.05746722,9.54104113,0.2829938,16.30356254,0.63500145,5.468879,0.51163138,2.29880174,1.09472424,7.76768074,1.60635562,0.9999161,8.767e-05,-0.0001454685,3.162071e-06,8.767e-05,0.9999082,0.0001546571,-4.111526e-06,-0.0004040792,0.0004296029,0.9991983,4.423694e-05,0.0001405365,-0.0001827345,0.000707791,0.9997479
2017-07-27T10:23:00,79.078445,4.115741,0.57293754,0.01654235,0.36654227,0.02029905,8.47539047,0.29834445,19.84371679,0.25956013,3.23724626,0.20742372,4.60778457,0.542931,7.84503083,0.75035472,0.8507171,-5.154991e-06,-0.06246081,-0.01294955,0.2006209,1.036938,0.06752886,0.009984911,0.07140592,-0.6391245,0.2136973,0.03322916,-0.07196983,-0.8403128,-0.334001,0.1156598
2017-07-27T10:23:00,79.078445,4.115741,0.59642025,0.03893038,0.45862584,0.04070285,8.06236581,0.35431831,19.94468413,0.26619546,3.20570548,0.35012907,5.78694698,0.87966517,8.99265246,1.22979424,0.9999578,4.402639e-05,-0.0001332256,-3.488147e-06,4.402639e-05,0.9999539,0.00014074,3.533873e-06,-0.0003700711,0.0003909445,0.9987429,-2.45043e-05,-0.0001550288,0.000157061,-0.0003920688,0.9999557
2017-07-27T10:23:00,79.078445,4.115741,0.55653177,0.01659312,0.38997069,0.02036134,8.39021776,0.29925971,19.83624615,0.26035753,3.1129485,0.20384495,4.90092912,0.56317209,8.013877619999999,0.76701704,0.8435696,0.0726897,-0.05896579,-0.06840491,0.2092217,0.9461373,0.0616491,0.07693927,-0.3259611,0.4638771,0.2868446,-0.8411453,0.2393067,-0.3797787,-0.4059939,-0.2682899
2017-07-27T10:24:00,79.078415,4.115768,0.62770812,0.0268719,0.1339059,0.03006052,10.23963016,0.34046264,22.64249061,0.3876885,4.2849993,0.32591297,1.90643299,0.6025462,6.19143229,0.92845917,0.7538781,0.01428436,-0.07809439,-0.002025314,0.2606811,0.9501654,0.0798491,0.0009832427,-0.2375092,1.43763,0.2300804,0.03849329,-0.041167,0.7880971,-0.7713388,0.03820308
2017-07-27T10:24:00,79.078415,4.115768,0.5,0.02550984,0.5,0.03129971,7.0,0.43363627,21.0,0.22834208,2.33333333,0.26359136,6.64372779,0.7877744,8.97706112,1.05136576,0.9999819,2.209176e-05,-0.0001053109,-1.148853e-06,2.209176e-05,0.9999727,0.0001328944,1.177107e-06,-0.0002925302,0.0003691511,0.998116,-9.967133e-06,-5.106015e-05,5.231586e-05,-0.0001594741,0.9999674
2017-07-27T10:24:00,79.078415,4.115768,0.80243445,0.02859886,0.05242304,0.02986645,10.22977599,0.22330586,20.55636331,0.32949173,5.47248309,0.31449881,0.68246915,0.4472212,6.15495224,0.76172001,0.9401871,-0.01899011,-0.08041576,-0.004948922,0.05433718,1.011818,0.08896111,0.004727699,0.2465993,0.370552,0.3803448,-0.01217763,0.3324107,-1.265379,1.073384,-0.003973779
2017-07-27T10:25:00,79.078378,4.115761,0.67951989,0.02886535,0.13407754,0.03284499,9.65236203,0.35108301,17.05208394,1.01868828,4.37264797,0.34479112,1.47836264,0.80770338,5.85101061,1.1524945,0.8463931,0.02764242,-0.08426003,-0.0006115821,0.1612066,0.9788032,0.09337135,-0.0001273757,0.002887137,-0.3100216,0.1479599,0.03164993,0.6995648,-4.700774,0.6174777,0.4538427
2017-07-27T10:25:00,79.078378,4.115761,0.46755529,0.02467785,0.17742173,0.02674382,8.75906109,0.39382659,20.05423903,0.15038708,2.73023021,0.26686031,2.2500637,0.43343075,4.98029391,0.70029106,0.7750493,-0.1276227,-0.07419658,-0.06664518,0.2181137,1.108932,0.08306004,0.06897459,-1.350048,-1.223549,-0.06464426,-0.8083128,-0.9479632,-0.9098824,-0.9155037,-0.9405974
2017-07-27T10:26:00,79.078335,4.115822,0.26449595,0.00805759,0.26358402,0.00774954,7.44137834,0.11428618,21.52688108,0.22927601,1.31214296,0.06012521,3.57873745,0.29381363,4.89088041,0.35393884,0.999148,0.01876187,-0.03270056,0.002958981,-0.0004610716,0.9743567,0.0416648,-0.004999065,0.256058,0.8027694,-0.1902036,0.1881844,-0.366995,0.4180153,0.3713246,0.6157863
2017-07-27T10:26:00,79.078335,4.115822,0.0,3.31e-06,0.24371469,0.00967529,7.0,0.0,23.01482881,0.18323941,0.0,1.546e-05,3.52396178,0.28579242,3.52396178,0.28580788,0.9977589,-6.917583e-07,0.0,2.178328e-07,42.98225,0.9932772,0.0,0.0005427875,0.0,0.0,0.0,0.0,-7.582656,-0.005784889,0.0,1.006043
2017-07-27T10:27:00,79.078294,4.115931,0.0,6.67e-06,0.34407654,0.01631312,7.0,0.0,21.5553325,0.80699944,0.0,3.112e-05,4.67670031,1.08629942,4.67670031,1.08633054,1.0,-3.019823e-09,0.0,2.915657e-09,1.676116e-06,0.9999926,0.0,7.063574e-06,0.0,0.0,0.0,0.0,-7.942787e-05,0.0003139476,0.0,0.9995928
2017-07-27T10:28:00,79.078262,4.116028,0.18700853,0.01149545,0.30718747,0.00979327,6.43655776,0.16247461,22.09997805,0.90689157,0.80246082,0.06958353,4.26472378,1.11442308,5.0671846,1.18400661,1.017325,0.01458625,-0.005325432,-0.007634548,-0.03636232,0.9755709,0.004568458,0.005620556,0.9288061,1.007996,0.9966265,-0.01721852,-0.6818465,2.618606,0.01424131,0.1670078
2017-07-29T08:53:00,79.046313,3.602266,1.31907918,0.03522267,0.43210296,0.02837072,11.58516149,0.22221482,5.53118953,0.62180716,10.18783019,0.46745285,1.969535,1.29171627,12.15736519,1.75916912,0.9999655,2.770087e-05,-1.804013e-05,1.162517e-05,2.770087e-05,0.9999776,1.746959e-05,-9.569542e-06,-5.011147e-05,4.852665e-05,0.9995059,5.989756e-05,0.0005166743,-0.000425313,0.000958361,0.9997582
2017-07-29T08:53:00,79.046313,3.602266,1.42163357,0.04921507,0.56779901,0.04317479,10.00329505,0.1254012,7.84394979,0.44744176,9.48068005,0.44705826,3.19484264,1.12008245,12.675522690000001,1.5671407099999999,0.9999327,5.895681e-05,-3.48774e-05,1.288159e-05,5.895681e-05,0.9999482,3.256183e-05,-1.141811e-05,-9.688167e-05,9.044952e-05,0.9998427,2.702429e-05,0.0005725152,-0.0005074718,0.0004323886,0.9998748
2017-07-29T08:54:00,79.046111,3.602871,0.69684663,0.02988257,0.49285529,0.03605404,7.7809219,0.33110245,21.94925873,0.31072015,3.61473945,0.30882769,6.79609259,0.95948581,10.410832039999999,1.2683135,0.9999752,2.978827e-05,-9.260441e-05,-4.117836e-06,2.978827e-05,0.9999639,0.0001154994,4.815134e-06,-0.0002572345,0.0003208317,0.9989024,-3.916832e-05,-0.0001830149,0.0002140059,-0.0006266932,0.9999396
2017-07-29T08:54:00,79.046111,3.602871,1.85717996,0.06741827,0.38993689,0.06882327,9.21337268,0.21977882,8.6445319,0.70197031,11.40726073,0.6862123,2.33837137,1.38209175,13.745632100000002,2.06830405,1.071332,-0.277618,-0.3412515,0.03331882,-0.07142936,1.356527,0.3149858,-0.04261497,0.6631939,-1.773923,0.3721125,0.2525818,0.09519464,-5.207782,1.406227,0.5536294
2017-07-29T08:55:00,79.04591,3.603416,2.97625917,0.07849271,1.25963516,0.07471424,6.50458572,0.17379074,10.93275172,0.27612512,12.90622192,0.68520591,8.98523642,1.62429643,21.89145834,2.30950234,0.6566251,0.1653068,0.2209296,0.2350919,0.192969,0.6537032,-0.1996921,-0.2347001,-0.04371011,0.9196281,1.318825,0.4675264,0.3236268,-1.099777,-0.5549742,0.08078676
2017-07-29T08:58:00,79.045554,3.604517,4.41736338,0.08615674,0.01028591,0.08600184,7.92386416,0.11637872,14.55691291,0.88793204,23.33505827,0.79785425,0.09365158,0.81289113,23.42870985,1.61074538,0.6943672,-0.09995218,0.04037796,-0.002069423,0.1734142,1.005507,-0.0812077,0.001814874,-0.05204095,-0.3850537,1.022273,-0.0009598007,0.2652885,-0.2145405,0.2055615,-0.004734028
2017-07-29T08:59:00,79.045519,3.604716,4.30545424,0.1397929,0.0,3.96e-05,6.98144968,0.59044308,17.81333001,0.0,20.03887475,2.34538849,0.0,0.00045209,20.03887475,2.34584058,0.9276729,983.7737,-0.002955634,0.0,-2.457987e-05,1.09805,2.885321e-05,0.0,-0.1397124,-205.8131,1.259473,0.0,0.0,0.0,0.0,0.0
2017-07-29T09:01:00,79.045527,3.60498,4.26438422,0.10909778,0.25944175,0.11696729,8.31207435,0.26052214,7.71622132,0.63896089,23.63058579,1.34519688,1.44635712,1.24260115,25.07694291,2.58779803,0.6359586,-0.1134462,-0.4991016,0.01270126,0.285577,1.162474,0.365843,-0.02048137,-0.1327137,-0.9915397,0.7578582,0.0703987,0.1020263,-1.045182,0.7046655,0.06374359
2017-07-29T09:01:00,79.045527,3.60498,4.38904312,0.17831072,0.47120779,0.16809616,7.23034708,0.15738569,13.18656031,0.98318814,21.15620341,1.32001398,3.91764553,2.97787067,25.07384894,4.29788465,0.8053319,-0.2750942,-0.1240571,0.05881361,0.002683282,1.109906,0.09744092,-0.06681331,0.1933969,-0.1732912,0.8648382,0.1070005,0.00136693,-0.1950631,0.2368907,-0.01613397
2017-07-29T09:05:00,79.045823,3.604098,3.72157807,0.12063473,0.78730806,0.10612359,7.80470761,0.06511239,13.53004339,1.02751387,19.3638858,0.78922641,6.69593129,3.53473532,26.05981709,4.32396173,1.060203,0.464096,0.7541809,0.1694353,-0.1854662,0.4395917,-0.6102325,-0.1636266,0.153728,0.389638,0.9796335,0.1680525,0.2378184,-0.1380167,0.05473255,0.02425696
2017-07-29T09:07:00,79.046054,3.603103,4.92941454,0.10316812,0.0,0.11532057,8.84927481,0.15931088,18.43694079,0.87014356,29.08116262,1.13218158,0.0,1.36055921,29.08116262,2.49274079,0.4540685,1700.887,-0.2179699,0.0,0.3685019,-312.2058,0.1907888,0.0,-0.0564834,1501.124,0.8660282,0.0,-0.1573223,397.6815,0.2711121,0.0
2017-07-29T09:25:00,79.049673,3.588611,2.62377546,0.13436455,0.9694079,0.12434688,7.99727301,0.15881098,13.77582602,0.84145958,13.98869909,0.99415625,8.36497123,3.64204888,22.35367032,4.63620513,1.000788,0.3809421,0.535221,0.2024678,-0.02782688,0.6165479,-0.40184,-0.1894941,-0.1481397,0.2183017,0.7790962,0.2334189,0.1288758,0.4586305,0.5475768,0.2687325
2017-07-29T09:37:00,79.04929,3.593277,1.10233833,0.06417451,0.8975053,0.07687175,7.61812225,0.45679721,17.20233088,0.44221408,5.59849876,0.66162292,9.97034265,2.12921515,15.56884141,2.79083807,0.9998854,0.000136492,-0.0002739081,8.685311e-06,0.000136492,0.9998355,0.0003400911,-1.21665e-05,-0.0007608558,0.0009446974,0.9979083,9.31595e-05,0.0003860138,-0.0005407333,0.001490552,0.9998776
2017-07-29T10:51:00,78.910543,2.971408,7.03933672,0.22561272,0.0,1.998e-05,6.460101,0.34395183,25.16388187,0.0,30.31655076,2.58578248,0.0,0.00031391,30.31655076,2.5860963900000002,0.9985824,-1.783292e-07,0.0007771838,0.0,1.237249e-07,1.0,-6.77525e-08,0.0,0.002158844,-1.539353e-06,0.9988139,0.0,0.0,0.0,0.0,0.0
2017-07-29T11:14:00,78.928287,2.842199,4.59379727,0.09740926,0.56496936,0.0931642,6.85082201,0.13734874,10.91719332,0.8316153,20.98085832,0.86552387,4.02624351,2.14190346,25.00710183,3.00742733,0.5860951,-0.2138563,0.07619806,0.05410925,0.1285136,0.9077728,-0.05430168,-0.06650359,0.1838035,0.2357572,0.8594259,0.1156377,0.3032127,0.04772742,0.1750414,0.1718482
2017-07-29T11:15:00,78.929002,2.836206,2.33972861,0.07765396,0.82335172,0.07820478,8.52091521,0.23674555,8.0955964,0.61011237,13.29108608,0.81040212,4.72545883,2.48683174,18.01654491,3.29723386,0.8623745,-0.07179262,-0.05950126,0.0202775,0.03986402,0.9763468,0.06298228,-0.04194371,0.2497833,0.2516149,0.814058,0.3162289,0.2940057,-0.3019042,0.5508526,0.3660012
2017-07-29T11:16:00,78.929592,2.829921,5.81235773,0.1506765,0.0,1.62e-05,6.43629877,0.27133171,19.52883891,0.0,24.94004726,1.6979173,0.0,0.00020111,24.94004726,1.69811841,0.803704,1838.624,-0.02831099,0.0,-4.786232e-06,1.002353,8.885448e-06,0.0,0.04287303,1420.208,0.8960505,0.0,0.0,0.0,0.0,0.0
2017-07-29T11:17:00,78.930212,2.823654,5.08048365,0.12965316,0.01143986,0.12103006,7.15886567,0.13431834,13.05556218,0.85428795,24.247,1.07371445,0.09421061,1.03067883,24.34121061,2.10439328,0.4193692,-0.3388088,-0.3719862,0.001492782,0.2565613,0.9897456,0.2750721,-0.001405195,0.09046219,0.03976456,0.7061298,0.001510776,0.1174606,-0.1177424,0.3400721,0.009633158
2017-07-29T11:25:00,78.935242,2.773407,6.25400544,0.22291676,0.11498472,0.21760677,6.31533054,0.22543887,14.59608344,0.82396057,26.33074106,1.87845932,1.04965609,2.29475425,27.38039715,4.17321357,0.09203643,-0.6380107,-0.1625174,0.01593453,0.4435531,1.143631,0.1052384,-0.01744363,0.1288651,0.2780659,1.082856,0.02244661,-0.0782246,-0.255445,0.6057576,-0.005265586
2017-07-29T11:25:00,78.935242,2.773407,3.68675273,0.04967279,0.0,1.339e-05,8.74507465,0.1407065,20.48385637,0.0,21.4939519,0.6354282,0.0,0.00017375,21.4939519,0.63560195,1.046328,-874.8349,0.07751346,0.0,1.934809e-05,0.9994421,-2.042227e-05,0.0,0.05348059,-579.4678,0.8189806,0.0,0.0,0.0,0.0,0.0
2017-07-29T11:44:00,78.949722,2.670669,6.53495534,0.22987926,0.51957549,0.29334904,7.443625,0.50686676,29.55849337,0.96065434,32.42917132,3.34899108,9.49386454,6.92031601,41.92303586,10.26930709,-0.01475153,-0.5720867,-0.5020956,-0.006560131,0.4598552,0.9591603,0.5283294,0.00659199,0.1871302,0.3395812,0.2609731,-0.008397682,-0.1859472,0.06453331,0.1606863,0.01492136
