fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021817_cld1_0007_ch2_R050SC.nc.nc,RESULTS/,1.3969777031242228,0.048465234068713545,1.0,0.06882181659103405,30.35416310184086,0.0,30.354151727468423,0.19321953172899298,0.0,1.9455509595515978,24.36654737962688,2.522297570202438,24.36654737962688,4.467848529754036,0.5392010354506572,255.10000610351562,0.4302747774883194,0,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_singleLayer.nc.nc,RESULTS/,1.4397811408287153,0.016258684488904496,1.0,0.02273939158143255,42.97663232530085,0.0376449912236832,42.9766323248598,0.041580184529155725,0.0,0.9380293838746867,35.73339644558639,1.2160741495041212,35.73339644558639,2.154103533378808,0.5425285821766485,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0008_ch2_singleLayer.nc.nc,RESULTS/,4.056225672678198,0.021942538236263368,0.4919002841578899,0.06854598807747939,12.993255569371007,0.9595271517784731,34.38405205599982,1.3256640526135588,17.85244826807805,3.8233562823334943,39.47130286364806,5.713831360211606,57.32375113172611,9.537187642545101,0.23634791259015558,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0009_ch2_singleLayer.nc.nc,RESULTS/,3.840070381835704,0.019593172429441436,0.6398090939408163,0.11239820539200616,14.319513282726483,1.5153735521051046,23.151707037174866,1.2229043302646354,13.204103675236516,5.585069465408379,32.740656075028795,5.918762548925692,45.94475975026531,11.50383201433407,0.24154238758186616,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021818_cld2_0001_ch2_singleLayer.nc.nc,RESULTS/,0.598209915148156,0.0008987749011434265,0.6019008966143711,0.017480637643009105,11.624578611588896,0.12532332824818126,26.874611029076434,0.12491785944566336,1.8455710375976648,0.10370927900973165,5.562961848544225,0.16991983052705967,7.40853288614189,0.2736291095367913,0.8735525517301866,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000HBR.nc.nc,RESULTS/,2.5068418977748497,0.0035021179423712595,0.3332964333720619,0.06909527866962942,30.04976031557686,0.4941717223584493,31.762668314483726,0.5069626446874741,33.48185230586802,4.067352622404494,15.371718809762559,3.2081682694825906,48.85357111563057,7.275520891887084,0.49668914046947116,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000P.nc.nc,RESULTS/,2.554245688429942,0.013389474224522524,0.0,0.0132237262166474,30.039055137173772,0.015755383209324163,30.039051898237258,0.013453965369338308,51.151418045756934,0.971379197243818,0.0,0.5810270963936686,51.151418045756934,1.5524062936374867,0.5434013174367023,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000SC.nc.nc,RESULTS/,2.5965579126890694,0.03320928460650484,1.0,0.03137185345078442,38.870444221835626,0.5353720291925377,38.87044700097435,0.45518727601751924,0.0,2.1108940503687075,58.13495622188344,2.5673351236215063,58.13495622188344,4.678229173990214,0.5026253885433254,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050P.nc.nc,RESULTS/,2.545452288802248,0.17265392779875038,0.0,0.13593216476064457,30.290089609497524,0.665314654648512,30.289775140907174,0.0,51.401318616347105,11.602578947674747,0.0,6.018515486552642,51.401318616347105,17.621094434227388,0.5328624838520039,229.0,0.45412787628109774,0,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050SC.nc.nc,RESULTS/,2.594339358473778,0.0038809032708260723,0.8565177385657781,0.060011152541126864,42.27794956024108,0.529447750187809,38.95641795686692,0.378334077392313,10.491743260102993,4.535232510491367,49.84409366670944,3.566846661496043,60.33583692681243,8.102079171987409,0.5310036968449017,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_singleLayer.nc.nc,RESULTS/,2.541317173059333,0.19103942845489708,0.0,0.15053459337167324,30.204029421275024,0.6957354044859527,30.20362297106621,0.0,51.17201244258371,12.72865465105508,0.0,6.629271066825333,51.17201244258371,19.357925717880413,0.5236293246624484,229.0,0.45412787628109774,0,6000.0,6000.0
results_simulation_2012021818_cld2_0004_ch2_singleLayer.nc.nc,RESULTS/,0.8250196884706438,0.001170922082166754,0.6872555494795146,0.007308532528038921,7.273724137679388,0.10714989488572269,31.67124220223497,0.13869880732662002,1.2511791307151672,0.04944582459136918,10.399338971317135,0.12535011915082156,11.650518102032303,0.17479594374219073,0.7923195973372033,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0005_ch2_singleLayer.nc.nc,RESULTS/,2.9170043911864476,0.012987690319387617,1.0,0.008632046392916357,30.06441705699552,0.002623993950662697,30.0644060515188,0.00418317986597872,0.0,0.5046756801813317,50.23599255064096,0.6573105351327709,50.23599255064096,1.1619862153141027,0.47749271094486306,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0006_ch2_singleLayer.nc.nc,RESULTS/,0.5161628734033074,0.01689552088340462,0.9999203748174433,0.06446537628015558,29.368647690923755,0.13641012721782567,29.36871398214424,0.1036509921026768,0.0008046923911295162,0.6515174100373038,8.695698551879529,0.8452519209510618,8.696503244270659,1.4967693309883656,0.8813696260350897,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012021818_cld2_0007_ch2_singleLayer.nc.nc,RESULTS/,1.8902768133158157,0.009310447792255178,0.37026533682258767,0.08520784215414196,12.724362250455359,0.21274850332423037,16.003640867007608,0.3716152950160561,10.0978234212432,1.5848811478515887,6.58340285763648,1.5474420560968436,16.68122627887968,3.1323232039484323,0.5674815924322122,229.0,0.45412787628109774,1,6000.0,6000.0
results_simulation_2012042117_cld1_0001_ch2_singleLayer.nc.nc,RESULTS/,0.0680093680288663,0.003212434415864298,1.0,0.09533158120349237,30.24590741381977,0.14278474446946354,30.245910017474145,0.12872221053554783,0.0,0.13073169588907335,1.1807105595551575,0.16833010297588588,1.1807105595551575,0.2990617988649592,1.4151080528591498,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,2.0416359462945306,0.007633846244354587,0.6361983390103847,0.042517762241550815,11.556669652609141,0.17285656632631613,14.413889702806998,0.13384251220044777,5.722481814753734,0.7757802801650266,11.198914348895917,0.7903087211919892,16.92139616364965,1.566089001357016,0.5435959116717654,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0003_ch2_singleLayer.nc.nc,RESULTS/,1.123747128132117,0.014737010883649633,1.0,0.02582185918872883,29.749694050076315,0.042593305059316834,29.749676248020133,0.03541692437073667,0.0,0.5755026768946604,19.155932950923756,0.745856073775558,19.155932950923756,1.3213587506702185,0.8004143372164185,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R000HBR.nc.nc,RESULTS/,0.7508975131280702,0.009100860738863582,4.515157251681843e-05,0.03652054720739734,11.520379807230109,0.04420231141282311,12.73310691023307,0.035859492570719284,5.766822638825567,0.3026373917220859,0.00026161949860175617,0.2116123511154326,5.767084258324169,0.5142497428375186,1.0275582185076968,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R000P.nc.nc,RESULTS/,0.7610553160604433,0.026015462990221797,0.0,0.07652829143375876,11.400900914190931,0.04762408788918843,11.401196750452971,0.0,5.784477499082251,0.6645723672077309,0.0,0.4107160229855293,5.784477499082251,1.0752883901932602,1.0408534949781818,253.3000030517578,0.5405336712683607,0,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R000SC.nc.nc,RESULTS/,0.8537102248127039,0.0035337341484700394,0.5416925297986444,0.0024309066906012893,3.9909390696841687,0.08207919862687751,32.49444719279962,0.10210955396806609,1.0410012653410439,0.031240187246553683,8.707473419803511,0.07511846362689888,9.748474685144554,0.10635865087345256,1.0096290073142329,253.3000030517578,0.5405336712683607,0,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R050P.nc.nc,RESULTS/,0.7571447435178608,0.009567496366752385,0.0,0.0283834987869642,11.517593856507043,0.04296639607302279,11.517645442490084,0.026074565901359825,5.8136570976186075,0.26016280805172115,0.0,0.15280436978771228,5.8136570976186075,0.41296717783943343,1.047487209681321,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R050SC.nc.nc,RESULTS/,0.8366051890583134,0.002011990036873686,0.5217485918270197,0.004776948049348094,4.607492039722125,0.09385528384000962,33.427244934332684,0.10763606697629291,1.228995084642937,0.040266122710549135,8.435683605510654,0.09752166530690194,9.664678690153591,0.13778778801745106,0.9831987492340265,253.3000030517578,0.5405336712683607,0,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_singleLayer.nc.nc,RESULTS/,0.8574300223075666,0.005358189115807131,0.5784265878005994,0.002736751639920765,3.419184550259952,0.10855619699977748,29.233745107326694,0.1214536823272321,0.8239544096008224,0.03665775722818878,8.319947689201081,0.09135735123125355,9.143902098801904,0.12801510845944233,0.9661670217923587,253.3000030517578,0.5405336712683607,0,300.0,300.0
results_simulation_2012042117_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,6.533105732172047,0.04487566913832292,0.5157042282967439,0.11054754063241394,10.847998944022592,0.9339099885410496,21.026507646155,1.2345909315801125,22.88172381975763,7.350159139157805,41.031655402137304,9.077496701727991,63.913379221894935,16.427655840885798,0.19641500007158813,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012042117_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,2.191832343223955,0.008127581480057064,0.652116686925916,0.05565962663644315,13.29464427306127,0.5513573018583456,16.38154898846879,0.33609023052553083,6.7581276544366435,1.3866012862162973,13.796180596619807,1.228694498119145,20.55430825105645,2.6152957843354425,0.48020639209561716,253.3000030517578,0.5405336712683607,1,300.0,300.0
results_simulation_2012051405_cld1_0001_ch2_singleLayer.nc.nc,RESULTS/,0.11259757449881835,0.0035491259197337685,1.0,0.061404674756533904,29.242764468172865,0.09874529933890504,29.242761534163353,0.10786122273638313,0.0,0.13478998902709083,1.8894244213240445,0.17557502930237903,1.8894244213240445,0.31036501832946983,1.586009529297917,267.1000061035156,1.008109512526853,1,300.0,300.0
results_simulation_2012051405_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,0.1864224417082161,0.007049086132539759,1.0,0.07341048601135848,30.783992643333985,0.0,30.78398242696626,0.10230215036987124,0.0,0.2808600564297884,3.3096348153466106,0.3681073055589281,3.3096348153466106,0.6489673619887165,1.5096066904359768,267.1000061035156,1.008109512526853,0,300.0,300.0
results_simulation_2012051405_cld1_0003_ch2_singleLayer.nc.nc,RESULTS/,3.655345218309224,0.00905828749403079,0.8817925400047071,0.0026361709879057665,2.5761966473379556,0.099275508687109,30.050547835093333,0.08512547914264838,0.7420976152800735,0.04698591385239618,55.47544574726879,0.30332136790077974,56.21754336254887,0.35030728175317594,0.3315258540353458,267.1000061035156,1.008109512526853,1,300.0,300.0
results_simulation_2012051405_cld1_0004_ch2_singleLayer.nc.nc,RESULTS/,1.7189569099584212,0.011714295183302933,0.34048720789650616,0.0018052801817023546,2.9276592034896196,0.04968411520732428,24.493960574460615,0.021094230880133794,2.2126742188557347,0.05868599940119921,8.233100233198996,0.09975902681526028,10.445774452054732,0.15844502621645948,0.9298358461967295,267.1000061035156,1.008109512526853,1,300.0,300.0
