fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021818_cld2_0006_ch2_singleLayer.nc.nc,RESULTS/,0.2862620371043458,0.7748152820214791,0.2241140597379084,0.7605801318124813,30.312829809961627,6.216945441328091,31.171200911164544,8.42377163547626,5.784941607864635,16.844346163117113,4.038176214885239,13.704440942330589,9.823117822749875,30.5487871054477,0.2752826144338838,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0007_ch2_singleLayer.nc.nc,RESULTS/,1.9142531821180448,0.7944266367740681,0.0007903037339555117,0.7598429771559493,13.129849789992189,1.9786480118231191,17.9463990266066,11.522918531712556,16.755904494149657,9.478890441957432,0.008262308118296693,7.943853165007861,16.764166802267955,17.422743606965295,0.1318374925738954,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012042117_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,1.5996066855728568,0.7346086107273951,0.4780897346047157,0.6051773392464534,16.906961008870717,5.158965481421939,6.772360321003478,10.82446934550806,18.029658575006138,13.78154320871392,2.3318169698943687,2.951687925719616,20.361475544900507,16.733231134433534,0.12031916661412126,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0003_ch2_singleLayer.nc.nc,RESULTS/,0.0269111270455297,0.8356718497718071,1.0845254416010282,0.8194098344136392,48.14403201442882,0.6795576531040942,28.43743862284105,9.087827837755837,0.8637401080162288,26.833933300872182,17.696985930277666,13.370931892935452,18.560726038293893,40.204865193807635,0.31296041349627074,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R000P.nc.nc,RESULTS/,0.7290604261586823,1.1314694853719272,0.025994040507267897,1.0783378009915743,10.771543357193188,4.685414455083795,14.934497994959994,1.6885243011801576,5.235403993587993,10.402415252252144,0.2317930888242931,9.615713766897683,5.467197082412286,20.018129019149825,0.4626652741617171,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R000SC.nc.nc,RESULTS/,0.7591905436735169,0.26216308276877387,0.00014589450283354155,0.2510875696239234,11.461922785677553,1.651120825810619,18.43903227949099,4.107088656014608,5.8011889274682735,2.8389388862458054,0.0015696717279223154,2.701438723778186,5.802758599196196,5.540377610023992,0.40296117181844743,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_R050P.nc.nc,RESULTS/,0.7468695639114746,0.23165958374982104,0.00020414255247538913,0.2155613072958539,11.54185780051962,1.299175207109001,14.778194321065856,3.188716860454753,5.74684153480156,2.4293975960973997,0.0018032308844567156,1.9040949694645883,5.748644765686017,4.333492565561988,0.4289765876519759,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0004_ch2_singleLayer.nc.nc,RESULTS/,0.5080670638432097,0.30329865622223345,0.2651414985019908,0.3386609537777613,8.294329868227617,5.315548380579138,30.092649764346998,9.451703206430519,2.8093838817982943,3.477542774489827,4.572014554475058,5.839768494059911,7.3813984362733525,9.317311268549737,0.3150711827500649,253.3000030517578,-1.0,0,300.0,300.0
results_simulation_2012042117_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,1.7768624743612675,0.7105380106820925,4.663730062248552,0.3299568848270312,8.874502658829169,7.913546343656748,17.844119200207782,10.440390998825642,10.512513835395229,13.577970001439937,48.552392134316946,3.43519402074564,59.06490596971217,17.013164022185578,0.03519139230641875,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012042117_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,2.2715720472656225,1.0071105027787457,0.00046870924240170037,0.9662573881853685,14.413375453841786,2.1510193253361236,21.00090832036822,5.416343373964754,21.827347191794303,12.934704781746085,0.005701764263735717,11.754348646378855,21.83304895605804,24.68905342812494,0.13382921748317783,253.3000030517578,-1.0,1,300.0,300.0
results_simulation_2012051405_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,0.046638845420590894,0.0961598838308262,0.12971904249880298,0.09386916913653216,17.376676623151678,5.903207572958365,31.92498875959499,5.637830026203073,0.5402854233005109,1.2975053272859767,2.399398104813352,1.736289308283993,2.939683528113863,3.0337946355699694,0.35144168091950756,267.1000061035156,-1.0,1,300.0,300.0
results_simulation_2012051405_cld1_0003_ch2_singleLayer.nc.nc,RESULTS/,0.7354687265461989,0.4703519955819117,2.9199447608828093,0.5440035447539346,7.422637830637782,6.799678646310578,45.00298371337532,11.114391742974608,3.6394119952752058,5.661469007365129,75.46725740124286,14.060112522173203,79.10666939651807,19.721581529538334,0.16407788272119778,267.1000061035156,-1.0,1,300.0,300.0
results_simulation_2012051405_cld1_0004_ch2_singleLayer.nc.nc,RESULTS/,1.3185786098176602,0.041338855404016564,3.091112123882445e-05,0.03244107936028218,10.604453744499127,0.44287407630330433,14.427849585442381,0.23180722764570283,9.321870584198225,0.6815601758924819,0.0002667774622583296,0.2799817178583623,9.322137361660483,0.9615418937508442,1.440905034442496,267.1000061035156,-1.0,1,300.0,300.0
results_simulation_2012051405_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,1.0295032674991187,1.2095264007643918,2.9381617323228513,1.069595514269451,7.380185736357321,7.771645898490204,17.99718079792913,8.369468311658142,5.0652835535535,11.28497622467384,30.78036656173618,11.205216046606392,35.84565011528968,22.490192271280232,0.09557775509144766,267.1000061035156,-1.0,0,300.0,300.0
results_simulation_2012051405_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,0.8342955770245377,1.0511801010867003,3.734449101131043,0.5002598235850536,3.4063163372680934,7.0512417692258635,19.999424935545818,5.725827776172654,1.8945831027527957,6.308981181559044,43.18909394698807,5.785589931500227,45.08367704974087,12.09457111305927,0.16674107339126193,267.1000061035156,-1.0,1,300.0,300.0
results_simulation_2012052705_cld1_0001_ch2_liqTopped.nc.nc,RESULTS/,0.04078390429989574,0.09771761831099221,0.14233626449419076,0.09530370440283255,16.562525377358966,5.5960743499122785,33.52456221587315,8.461776445867445,0.4503229666365351,1.2311201958885394,2.7577074507834944,1.8464739449653638,3.2080304174200296,3.077594140853903,0.31805032412778433,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0001_ch2_multiLayer.nc.nc,RESULTS/,0.06582377506758341,0.11311480968365142,0.11096988411995075,0.11237852272499907,19.77323507204085,6.203465933868595,35.43065397440343,2.131706631430491,0.8676993184936457,1.7633208455162568,2.259900472047227,2.2885881193681574,3.127599790540873,4.051908964884414,0.3200881214881095,262.94000244140625,-1.0,1,500.0,900.0
results_simulation_2012052705_cld1_0001_ch2_singleLayer.nc.nc,RESULTS/,0.05547611428441798,0.11215194301703539,0.12228880428643547,0.10985060520228943,18.184307474770584,5.346952003154701,33.641693963164066,6.448590443376288,0.672529813102246,1.5573556907433526,2.376383666533658,2.13467984543714,3.048913479635904,3.6920355361804926,0.322010293721362,262.20001220703125,-1.0,1,800.0,800.0
results_simulation_2012052705_cld1_0001_ch2_thinBoundaries.nc.nc,RESULTS/,0.0439037460242629,0.07471914781824149,0.13985995301366552,0.07307596270453706,14.216570091218914,7.663029710046934,37.347116964642716,6.099691139483827,0.4161071217473381,0.9324571415203056,3.018749064804866,1.5772802091815674,3.4348561865522043,2.509737350701873,0.31497643245656826,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0002_ch2_liqTopped.nc.nc,RESULTS/,0.48090958424539215,0.018225601827357496,4.0871460832462436e-05,0.016243588580686412,11.91603665754313,0.06695507584485438,15.623000115528225,0.03713976681612733,3.8203574898879458,0.16625085144549637,0.00037792971218790863,0.15020101147196024,3.8207354196001337,0.31645186291745664,1.992003662604155,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0002_ch2_multiLayer.nc.nc,RESULTS/,0.47403682210484194,0.0179029622521988,0.0005234982820843859,0.015957981142676478,11.81051684642082,0.06436455683103201,15.530326395925748,0.03237934674005832,3.732413248862016,0.16130293817119926,0.004819254750387896,0.1469070273688318,3.737232503612404,0.30820996554003105,2.0079289345368987,262.94000244140625,-1.0,1,500.0,900.0
results_simulation_2012052705_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,0.4789009483496752,0.01827423509636936,4.2377209830283334e-05,0.016235746534985468,11.85384746139802,0.07244554403916302,15.492300484521717,0.04446423652152592,3.7845458605706006,0.1675428233667679,0.0003893951466787129,0.14918681359572394,3.7849352557172793,0.31672963696249185,2.002554692566118,262.20001220703125,-1.0,1,800.0,800.0
results_simulation_2012052705_cld1_0002_ch2_thinBoundaries.nc.nc,RESULTS/,0.49024069752028293,0.01848964686844301,0.00020756984602568669,0.0164705085049379,11.848447841392474,0.07035571872891226,15.543081394768588,0.03345587123579426,3.872394222864625,0.1690432354338103,0.0019120413167406914,0.15171901591800166,3.8743062641813655,0.32076225135181197,1.9976998186195112,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0003_ch2_multiLayer.nc.nc,RESULTS/,0.13929468997941738,0.007547606479761906,5.876744632498781e-05,0.007331807519008552,16.638953911328727,0.01374327666800315,16.66162380768017,0.006254894681506931,1.5451452844402327,0.08499909454691683,0.0005770542316618184,0.07199309854716747,1.5457223386718946,0.1569921930940843,0.6394882257396166,262.94000244140625,-1.0,1,500.0,900.0
results_simulation_2012052705_cld1_0004_ch2_multiLayer.nc.nc,RESULTS/,0.7478517660021373,1.5163020426645906,4.07319687472423,1.2570734597202762,8.895154908399025,8.354646101501451,7.593439925316582,1.3423380085882304,4.434838204739194,13.157185599169422,21.380429982203957,6.598465982431269,25.81526818694315,19.75565158160069,0.15491733269134167,262.94000244140625,-1.0,1,500.0,900.0
results_simulation_2012052705_cld1_0005_ch2_liqTopped.nc.nc,RESULTS/,0.4829488276218668,0.24929436325337634,0.6380101146212992,0.25348772675492703,12.168926822827233,5.017727870811962,39.01866131217999,14.127338329824152,3.917979295000467,3.6379671042052326,14.330464443447742,5.693659318310275,18.24844373844821,9.331626422515509,0.1674702089488356,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0005_ch2_multiLayer.nc.nc,RESULTS/,0.44910205522363966,0.3304515872292413,0.6310877805788614,0.3587967281570171,11.683610409942167,7.939827803939789,38.11378840124551,12.722660250777874,3.4980889650248916,4.951107059603087,13.887063751491533,7.8953312839475505,17.385152716516426,12.846438343550638,0.1574671949072196,262.94000244140625,-1.0,0,500.0,900.0
results_simulation_2012052705_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,0.4652048929743385,0.2203235336664558,0.6251991183583502,0.23820152889886761,11.994231191969483,4.9345362263012955,38.37665604582668,5.150691673660128,3.7198500253130895,3.292121197907755,13.843024236417978,5.274215792725353,17.562874261731068,8.566336990633108,0.16026475028323464,262.20001220703125,-1.0,1,800.0,800.0
results_simulation_2012052705_cld1_0005_ch2_thinBoundaries.nc.nc,RESULTS/,0.48968198082116104,0.2626727454826886,0.6257610696416893,0.26893013179117475,13.022587902187489,5.6313310504595,34.84287433982858,11.48338638253391,4.251284426240571,4.118826840670634,12.505808219732907,5.374575655337463,16.75709264597348,9.493402496008096,0.1708890148225195,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0006_ch2_liqTopped.nc.nc,RESULTS/,2.021147547852145,1.3756262573331564,4.216598263897813,0.6382334425238135,4.332687856750531,4.782178271384297,15.999296569229497,6.126824955290428,5.838000958186734,10.417098044783152,39.650259703066595,6.001621360976327,45.48826066125333,16.41871940575948,0.12912085828412465,261.3999938964844,-1.0,1,900.0,900.0
results_simulation_2012052705_cld1_0006_ch2_multiLayer.nc.nc,RESULTS/,1.0440188006236015,0.9866649859793007,3.7417415923240367,0.7142039273984451,4.834445397370091,6.165592837959806,19.992107269823457,7.68545377544829,3.3648345902950756,7.471315226689413,43.26142975530818,8.25759132792092,46.62626434560325,15.728906554610333,0.08045869856462455,262.94000244140625,-1.0,1,500.0,900.0
results_simulation_2012052705_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,1.108179321141948,1.063130919056975,3.8221385734619284,0.7489519194021138,5.991617598816729,6.548634834566336,18.0015742543581,7.629380273186185,4.426524482132581,9.084623753229472,40.04955658297697,7.847844785611221,44.47608106510955,16.932468538840695,0.10786351285941692,262.20001220703125,-1.0,1,800.0,800.0
results_simulation_2012052705_cld1_0006_ch2_thinBoundaries.nc.nc,RESULTS/,2.016108745479506,1.386158696011673,4.239093526038122,0.7948280955945188,4.883114127995248,6.347656605990513,15.998123636419173,7.595040046999025,6.563259399083834,13.044224739184202,39.85981740232189,7.473784690065994,46.42307680140572,20.518009429250196,0.1922730963553682,261.3999938964844,-1.0,0,900.0,900.0
results_simulation_2012062305_cld1_0001_ch2_multiLayer.nc.nc,RESULTS/,0.7479178837524373,0.43453726701319373,0.4973720640207868,0.48351327709187275,8.485900370975918,5.404973526886743,29.822311661674828,13.691091059511068,4.231171098129553,5.153277544878135,8.496694005853772,8.25996052131176,12.727865103983326,13.413238066189894,0.3027051874069774,270.2142900739397,-1.0,1,1200.0,2800.0
