fname,date,lat,lon,tl,dtl,dtl_res,ti,dti,dti_res,rl,drl,drl_res,ri,dri,dri_res,lwp,dlwp,dlwp_res,iwp,diwp,diwp_res,twp,dtwp,dtwp_res,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021817_cld1_0007_ch2_R050SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.3504446528447672,0.272286776983136,0.755429470608643,1.0631409797593043,0.3031496827060644,0.8410551803476078,16.66525085567489,9.240913092657973,25.63788871010599,39.334438072421875,12.842544023630808,35.63021436637918,3.8934987004586312,5.184104015888235,14.382721760099056,24.038740246058317,6.8545705150181595,19.017245834638853,27.93223894651695,12.038674530906395,33.39996759473791,0.32829133484063866,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.059126382811348736,0.215803655037851,0.5895079099222893,1.3548886823182522,0.21180491941245636,0.5785846181900677,31.87527716410083,9.740980530866752,26.6093040562162,38.37275701770871,4.706281130314286,12.856084166654492,1.2564465598816454,4.969833507455618,13.576026611449446,29.996939664124888,4.689332185027145,12.80978496328902,31.253386224006533,9.659165692482762,26.38581157473847,0.32975540241475415,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0008_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.5241117077722703,1.4413025899718177,1.071417366392026,2.3873074714488682,1.3636020383090373,1.013657308921116,16.02971435294586,2.901125348061941,2.1566020221017244,20.508312057309066,4.376329386527326,3.253220620292385,16.287383545046655,18.350205281403596,13.640944484626864,28.37314994012374,16.206442044505163,12.04734076988528,44.66053348517039,34.556647325908756,25.688285254512145,0.09222940302576085,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0009_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.9052227962332127,0.13040168546776465,0.1072800185016778,1.9776085292807284,0.1259405931281026,0.10360992737501867,13.972556107082587,1.564376675785081,1.2869953185022553,27.504985702872542,5.099246130829851,4.195093163847684,17.747221611240892,3.2016873141718314,2.633992598092981,31.234590487457186,1.9891491853280312,1.6364509449330702,48.98181209869808,5.190836499499863,4.270443543026051,0.0980630817158014,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021818_cld2_0001_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.23348452997997096,0.06798466762114862,0.33662070764564045,0.35194165727710025,0.06789885146800685,0.3361957957469903,10.880560336897231,1.9359060511957755,9.585485782183627,30.067991154932425,1.0988654152839212,5.440945240204804,1.6936283441194426,0.7944769283230919,3.9337897084468474,6.062040164753233,1.1695290944628305,5.79083086180707,7.755668508872676,1.9640060227859224,9.724620570253917,0.5536274624276152,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000HBR.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.9124130453229475,1.1243367669868474,3.105208638898381,0.5878677886120546,1.1539734951069551,3.1870597593895047,29.0453455163099,3.780504101710807,10.441047861028002,48.87389968553284,19.076816308471525,52.68661182582875,37.03113178086896,26.591090157221636,73.43963596887005,16.585533479742075,32.55712337851721,89.91670800162912,53.616665260611036,59.14821353573885,163.35634397049915,0.28013916047156373,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.094689940363779,1.1285090390056574,3.020683676214811,0.48546653146168656,1.1535223061710318,3.0876367667118276,39.490747336789916,8.74465104063032,23.406834805595604,54.28367961181737,21.841060420442634,58.462034775887815,55.14724745588103,41.92199859563732,112.21274482986848,15.209088376245509,36.138509115595355,96.73206044003322,70.35633583212653,78.06050771123267,208.9448052699017,0.2958067574460861,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.03465397576776329,0.9107925574726238,2.4641389920230075,2.5497150105555813,0.9177681421974844,2.48301135782317,32.291274910574366,16.20684899293419,43.84744716418956,42.21222738397604,6.238686078251367,16.87869482274768,0.7460140388408176,19.981523074751024,54.05978532052444,62.163118111448604,22.37561725184556,60.53698011526913,62.90913215028942,42.357140326596586,114.59676543579357,0.27477521015700784,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.577336469726465,1.1412668666594148,3.066250710466119,0.0,1.160149229796593,3.116982104740382,42.72850771468741,7.339364412452868,19.718728372379235,50.953427737667134,26.114895697646148,70.16309666558698,73.41716082003498,45.12042778760083,121.22540993872019,0.0,34.12766952266441,91.69107942888459,73.41716082003498,79.24809731026525,212.91648936760478,0.29069569292106706,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.0887179380639316,0.6092643517519245,1.6459565534237506,1.493359213245029,0.6135791299628159,1.6576131314795082,32.4147837701516,9.070567248278893,24.504567783500423,48.96841779314712,8.695378065321547,23.490976404509336,23.527037699351762,19.749640995011095,53.354592189796854,42.20507553244516,17.34090922923002,46.84728903981438,65.73211323179692,37.09055022424111,100.20188122961123,0.28163232575754615,229.0,-1.0,1,6000.0,6000.0
